#run-time information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	date run: 	Mon Mar 25 15:22:00 CDT 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct directory: 	/usr/local/slingshot_tools_26Jul2022_rev2/sct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	sct timestamp: 	2023-10-26 14:35:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	'non-standard' SCT args: ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#	ls config file:	-rwxr-xr-x 1 tuminell employee 17862 Mar 25 15:21 /var/users/systems/eni_revc/eni_revc.yaml",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cable_id,src_conn_a,src_conn_b,dst_conn_a,dst_conn_b,stage,src_egress_a,src_egress_b,dst_egress_a,dst_egress_b,link_type,src_group,dst_group,part_number,part_length,calculated_distance,route,,,,,,,,,,,,,
3001.3001.00.0003,x3001.c0.r48.j16,none,x3001.c0.s19.b0.n0.h0,x3001.c0.s17.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R4K57A,2.5,2.4795889,[],,,,,,,,,,,,,
3001.3001.00.0004,x3001.c0.r47.j12,none,x3001.c0.s21.b0.n0.h0,x3001.c0.s19.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R4K57A,2.5,2.3055922,[],,,,,,,,,,,,,
3001.3001.00.0005,x3001.c0.r48.j24,none,x3001.c0.s3.b0.n0.h0,x3001.c0.s1.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,3.0926067,[],,,,,,,,,,,,,
3001.3001.00.0006,x3001.c0.r47.j10,none,x3001.c0.s21.b0.n0.h1,x3001.c0.s1.b0.n0.h0,1,none,none,none,none,edge,0,n/a,R6F19A,4,3.082669,[],,,,,,,,,,,,,
3001.3001.00.0007,x3001.c0.r47.j24,none,x3001.c0.s5.b0.n0.h0,x3001.c0.s3.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.9592568,[],,,,,,,,,,,,,
3001.3001.00.0008,x3001.c0.r48.j10,none,x3001.c0.s7.b0.n0.h0,x3001.c0.s5.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.9493191,[],,,,,,,,,,,,,
3001.3001.00.0009,x3001.c0.r47.j22,none,x3001.c0.s9.b0.n0.h0,x3001.c0.s7.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.8044087,[],,,,,,,,,,,,,
3001.3001.00.0010,x3001.c0.r48.j12,none,x3001.c0.s11.b0.n0.h0,x3001.c0.s9.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.7945419,[],,,,,,,,,,,,,
3001.3001.00.0011,x3001.c0.r47.j18,none,x3001.c0.s13.b0.n0.h0,x3001.c0.s11.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.6757123,[],,,,,,,,,,,,,
3001.3001.00.0012,x3001.c0.r48.j14,none,x3001.c0.s15.b0.n0.h0,x3001.c0.s13.b0.n0.h1,1,none,none,none,none,edge,0,n/a,R6F19A,4,2.6428547,[],,,,,,,,,,,,,
1000.1000.00.0000,x1000.c6.r5.j14,x1000.c6.r7.j14,x1000.c0.r1.j14,x1000.c0.r3.j14,1,none,none,none,none,local,3,3,R4K75A,2.62,2.4769591,[],,,,,,,,,,,,,
1000.1000.00.0001,x1000.c6.r5.j13,x1000.c6.r7.j13,x1000.c0.r5.j14,x1000.c0.r7.j14,1,none,none,none,none,local,3,3,R4K74A,2.39,2.30091,[],,,,,,,,,,,,,
1000.1000.00.0002,x1000.c6.r1.j14,x1000.c6.r3.j14,x1000.c0.r1.j13,x1000.c0.r3.j13,1,none,none,none,none,local,3,3,R4K74A,2.39,2.2976308,[],,,,,,,,,,,,,
1000.1000.00.0003,x1000.c6.r5.j16,x1000.c6.r7.j16,x1000.c2.r1.j14,x1000.c2.r3.j14,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9617711,[],,,,,,,,,,,,,
1000.1000.00.0004,x1000.c6.r1.j13,x1000.c6.r3.j13,x1000.c0.r5.j13,x1000.c0.r7.j13,1,none,none,none,none,local,3,3,R4K73A,2.13,2.1215817,[],,,,,,,,,,,,,
1000.1000.00.0005,x1000.c4.r5.j14,x1000.c4.r7.j14,x1000.c0.r1.j16,x1000.c0.r3.j16,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9619331,[],,,,,,,,,,,,,
1000.1000.00.0006,x1000.c6.r5.j15,x1000.c6.r7.j15,x1000.c2.r5.j14,x1000.c2.r7.j14,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7859367,[],,,,,,,,,,,,,
1000.1000.00.0007,x1000.c6.r1.j16,x1000.c6.r3.j16,x1000.c2.r1.j13,x1000.c2.r3.j13,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7824428,[],,,,,,,,,,,,,
1000.1000.00.0008,x1000.c4.r5.j13,x1000.c4.r7.j13,x1000.c0.r5.j16,x1000.c0.r7.j16,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7858839,[],,,,,,,,,,,,,
1000.1000.00.0009,x1000.c4.r1.j14,x1000.c4.r3.j14,x1000.c0.r1.j15,x1000.c0.r3.j15,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7824166,[],,,,,,,,,,,,,
1000.1000.00.0010,x1000.c6.r5.j18,x1000.c6.r7.j18,x1000.c4.r1.j13,x1000.c4.r3.j13,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4420179,[],,,,,,,,,,,,,
1000.1000.00.0011,x1000.c6.r1.j15,x1000.c6.r3.j15,x1000.c2.r5.j16,x1000.c2.r7.j16,1,none,none,none,none,local,3,3,R4K71A,1.64,1.5852354,[],,,,,,,,,,,,,
1000.1000.00.0012,x1000.c4.r5.j16,x1000.c4.r7.j16,x1000.c2.r1.j16,x1000.c2.r3.j16,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4467451,[],,,,,,,,,,,,,
1000.1000.00.0013,x1000.c4.r1.j16,x1000.c4.r3.j16,x1000.c0.r5.j15,x1000.c0.r7.j15,1,none,none,none,none,local,3,3,R4K71A,1.64,1.5815535,[],,,,,,,,,,,,,
1000.1000.00.0014,x1000.c2.r5.j13,x1000.c2.r7.j13,x1000.c0.r1.j18,x1000.c0.r3.j18,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4456978,[],,,,,,,,,,,,,
1000.1000.00.0015,x1000.c6.r5.j20,x1000.c6.r7.j20,x1000.c4.r5.j15,x1000.c4.r7.j15,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2181245,[],,,,,,,,,,,,,
1000.1000.00.0016,x1000.c6.r1.j18,x1000.c6.r3.j18,x1000.c4.r1.j15,x1000.c4.r3.j15,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2411286,[],,,,,,,,,,,,,
1000.1000.00.0017,x1000.c4.r5.j18,x1000.c4.r7.j18,x1000.c2.r5.j18,x1000.c2.r7.j18,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2169839,[],,,,,,,,,,,,,
1000.1000.00.0018,x1000.c4.r1.j18,x1000.c4.r3.j18,x1000.c2.r1.j18,x1000.c2.r3.j18,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2169839,[],,,,,,,,,,,,,
1000.1000.00.0019,x1000.c2.r5.j15,x1000.c2.r7.j15,x1000.c0.r5.j18,x1000.c0.r7.j18,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2450493,[],,,,,,,,,,,,,
1000.1000.00.0020,x1000.c2.r1.j15,x1000.c2.r3.j15,x1000.c0.r1.j20,x1000.c0.r3.j20,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2223296,[],,,,,,,,,,,,,
1000.1000.00.0021,x1000.c6.r5.j22,x1000.c6.r7.j22,x1000.c6.r1.j22,x1000.c6.r3.j22,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8054111,[],,,,,,,,,,,,,
1000.1000.00.0022,x1000.c6.r1.j20,x1000.c6.r3.j20,x1000.c4.r5.j20,x1000.c4.r7.j20,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9934601,[],,,,,,,,,,,,,
1000.1000.00.0023,x1000.c4.r5.j22,x1000.c4.r7.j22,x1000.c4.r1.j22,x1000.c4.r3.j22,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8054111,[],,,,,,,,,,,,,
1000.1000.00.0024,x1000.c4.r1.j20,x1000.c4.r3.j20,x1000.c2.r5.j20,x1000.c2.r7.j20,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9934601,[],,,,,,,,,,,,,
1000.1000.00.0025,x1000.c2.r5.j22,x1000.c2.r7.j22,x1000.c2.r1.j22,x1000.c2.r3.j22,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8054111,[],,,,,,,,,,,,,
1000.1000.00.0026,x1000.c2.r1.j20,x1000.c2.r3.j20,x1000.c0.r5.j20,x1000.c0.r7.j20,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9934601,[],,,,,,,,,,,,,
1000.1000.00.0027,x1000.c0.r5.j22,x1000.c0.r7.j22,x1000.c0.r1.j22,x1000.c0.r3.j22,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8054111,[],,,,,,,,,,,,,
1000.1000.00.0028,x1000.c7.r5.j12,x1000.c7.r7.j12,x1000.c1.r1.j12,x1000.c1.r3.j12,1,none,none,none,none,local,3,3,R4K75A,2.62,2.4767576,[],,,,,,,,,,,,,
1000.1000.00.0029,x1000.c7.r5.j11,x1000.c7.r7.j11,x1000.c1.r5.j12,x1000.c1.r7.j12,1,none,none,none,none,local,3,3,R4K74A,2.39,2.3007093,[],,,,,,,,,,,,,
1000.1000.00.0030,x1000.c7.r1.j12,x1000.c7.r3.j12,x1000.c1.r1.j11,x1000.c1.r3.j11,1,none,none,none,none,local,3,3,R4K74A,2.39,2.2974286,[],,,,,,,,,,,,,
1000.1000.00.0031,x1000.c7.r5.j10,x1000.c7.r7.j10,x1000.c3.r1.j12,x1000.c3.r3.j12,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9615697,[],,,,,,,,,,,,,
1000.1000.00.0032,x1000.c7.r1.j11,x1000.c7.r3.j11,x1000.c1.r5.j11,x1000.c1.r7.j11,1,none,none,none,none,local,3,3,R4K73A,2.13,2.1213803,[],,,,,,,,,,,,,
1000.1000.00.0033,x1000.c5.r5.j12,x1000.c5.r7.j12,x1000.c1.r1.j10,x1000.c1.r3.j10,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9617318,[],,,,,,,,,,,,,
1000.1000.00.0034,x1000.c7.r5.j9,x1000.c7.r7.j9,x1000.c3.r5.j12,x1000.c3.r7.j12,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7857363,[],,,,,,,,,,,,,
1000.1000.00.0035,x1000.c7.r1.j10,x1000.c7.r3.j10,x1000.c3.r1.j11,x1000.c3.r3.j11,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7822406,[],,,,,,,,,,,,,
1000.1000.00.0036,x1000.c5.r5.j11,x1000.c5.r7.j11,x1000.c1.r5.j10,x1000.c1.r7.j10,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7856835,[],,,,,,,,,,,,,
1000.1000.00.0037,x1000.c5.r1.j12,x1000.c5.r3.j12,x1000.c1.r1.j9,x1000.c1.r3.j9,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7822145,[],,,,,,,,,,,,,
1000.1000.00.0038,x1000.c7.r5.j8,x1000.c7.r7.j8,x1000.c5.r1.j11,x1000.c5.r3.j11,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4418159,[],,,,,,,,,,,,,
1000.1000.00.0039,x1000.c7.r1.j9,x1000.c7.r3.j9,x1000.c3.r5.j10,x1000.c3.r7.j10,1,none,none,none,none,local,3,3,R4K71A,1.64,1.5850353,[],,,,,,,,,,,,,
1000.1000.00.0040,x1000.c5.r5.j10,x1000.c5.r7.j10,x1000.c3.r1.j10,x1000.c3.r3.j10,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4465439,[],,,,,,,,,,,,,
1000.1000.00.0041,x1000.c5.r1.j10,x1000.c5.r3.j10,x1000.c1.r5.j9,x1000.c1.r7.j9,1,none,none,none,none,local,3,3,R4K71A,1.64,1.5813514,[],,,,,,,,,,,,,
1000.1000.00.0042,x1000.c3.r5.j11,x1000.c3.r7.j11,x1000.c1.r1.j8,x1000.c1.r3.j8,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4454978,[],,,,,,,,,,,,,
1000.1000.00.0043,x1000.c7.r5.j6,x1000.c7.r7.j6,x1000.c5.r5.j9,x1000.c5.r7.j9,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2179228,[],,,,,,,,,,,,,
1000.1000.00.0044,x1000.c7.r1.j8,x1000.c7.r3.j8,x1000.c5.r1.j9,x1000.c5.r3.j9,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2409267,[],,,,,,,,,,,,,
1000.1000.00.0045,x1000.c5.r5.j8,x1000.c5.r7.j8,x1000.c3.r5.j8,x1000.c3.r7.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2167832,[],,,,,,,,,,,,,
1000.1000.00.0046,x1000.c5.r1.j8,x1000.c5.r3.j8,x1000.c3.r1.j8,x1000.c3.r3.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2167832,[],,,,,,,,,,,,,
1000.1000.00.0047,x1000.c3.r5.j9,x1000.c3.r7.j9,x1000.c1.r5.j8,x1000.c1.r7.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2448496,[],,,,,,,,,,,,,
1000.1000.00.0048,x1000.c3.r1.j9,x1000.c3.r3.j9,x1000.c1.r1.j6,x1000.c1.r3.j6,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2221304,[],,,,,,,,,,,,,
1000.1000.00.0049,x1000.c7.r5.j4,x1000.c7.r7.j4,x1000.c7.r1.j4,x1000.c7.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8052126,[],,,,,,,,,,,,,
1000.1000.00.0050,x1000.c7.r1.j6,x1000.c7.r3.j6,x1000.c5.r5.j6,x1000.c5.r7.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9932603,[],,,,,,,,,,,,,
1000.1000.00.0051,x1000.c5.r5.j4,x1000.c5.r7.j4,x1000.c5.r1.j4,x1000.c5.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8052126,[],,,,,,,,,,,,,
1000.1000.00.0052,x1000.c5.r1.j6,x1000.c5.r3.j6,x1000.c3.r5.j6,x1000.c3.r7.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9932603,[],,,,,,,,,,,,,
1000.1000.00.0053,x1000.c3.r5.j4,x1000.c3.r7.j4,x1000.c3.r1.j4,x1000.c3.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8052126,[],,,,,,,,,,,,,
1000.1000.00.0054,x1000.c3.r1.j6,x1000.c3.r3.j6,x1000.c1.r5.j6,x1000.c1.r7.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9932603,[],,,,,,,,,,,,,
1000.1000.00.0055,x1000.c1.r5.j4,x1000.c1.r7.j4,x1000.c1.r1.j4,x1000.c1.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8052126,[],,,,,,,,,,,,,
1000.1000.00.0056,x1000.c6.r7.j24,none,x1000.c6.r5.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0057,x1000.c6.r3.j24,none,x1000.c6.r1.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0058,x1000.c4.r7.j24,none,x1000.c4.r5.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0059,x1000.c4.r3.j24,none,x1000.c4.r1.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0060,x1000.c2.r7.j24,none,x1000.c2.r5.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0061,x1000.c2.r3.j24,none,x1000.c2.r1.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0062,x1000.c0.r7.j24,none,x1000.c0.r5.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0063,x1000.c0.r3.j24,none,x1000.c0.r1.j24,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6714575,[],,,,,,,,,,,,,
1000.1000.00.0064,x1000.c7.r7.j2,none,x1000.c7.r5.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0065,x1000.c7.r3.j2,none,x1000.c7.r1.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0066,x1000.c5.r7.j2,none,x1000.c5.r5.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0067,x1000.c5.r3.j2,none,x1000.c5.r1.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0068,x1000.c3.r7.j2,none,x1000.c3.r5.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0069,x1000.c3.r3.j2,none,x1000.c3.r1.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0070,x1000.c1.r7.j2,none,x1000.c1.r5.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0071,x1000.c1.r3.j2,none,x1000.c1.r1.j2,none,1,none,none,none,none,local,3,3,R4K59A,0.75,0.6712615,[],,,,,,,,,,,,,
1000.1000.00.0072,x1000.c7.r5.j24,x1000.c7.r7.j24,x1000.c6.r5.j2,x1000.c6.r7.j2,1,none,none,none,none,local,3,3,R4K68A,0.75,0.6713578,[],,,,,,,,,,,,,
1000.1000.00.0073,x1000.c7.r5.j22,x1000.c7.r7.j22,x1000.c6.r1.j6,x1000.c6.r3.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8308444,[],,,,,,,,,,,,,
1000.1000.00.0074,x1000.c7.r5.j20,x1000.c7.r7.j20,x1000.c4.r5.j9,x1000.c4.r7.j9,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2180234,[],,,,,,,,,,,,,
1000.1000.00.0075,x1000.c7.r5.j18,x1000.c7.r7.j18,x1000.c4.r1.j11,x1000.c4.r3.j11,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4419168,[],,,,,,,,,,,,,
1000.1000.00.0076,x1000.c7.r5.j15,x1000.c7.r7.j15,x1000.c2.r5.j12,x1000.c2.r7.j12,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7858362,[],,,,,,,,,,,,,
1000.1000.00.0077,x1000.c7.r5.j16,x1000.c7.r7.j16,x1000.c2.r1.j12,x1000.c2.r3.j12,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9616707,[],,,,,,,,,,,,,
1000.1000.00.0078,x1000.c7.r5.j13,x1000.c7.r7.j13,x1000.c0.r5.j12,x1000.c0.r7.j12,1,none,none,none,none,local,3,3,R4K74A,2.39,2.3008096,[],,,,,,,,,,,,,
1000.1000.00.0079,x1000.c7.r5.j14,x1000.c7.r7.j14,x1000.c0.r1.j12,x1000.c0.r3.j12,1,none,none,none,none,local,3,3,R4K75A,2.62,2.4768587,[],,,,,,,,,,,,,
1000.1000.00.0080,x1000.c7.r1.j20,x1000.c7.r3.j20,x1000.c6.r5.j4,x1000.c6.r7.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9197432,[],,,,,,,,,,,,,
1000.1000.00.0081,x1000.c7.r1.j24,x1000.c7.r3.j24,x1000.c6.r1.j2,x1000.c6.r3.j2,1,none,none,none,none,local,3,3,R4K68A,0.75,0.6713578,[],,,,,,,,,,,,,
1000.1000.00.0082,x1000.c7.r1.j22,x1000.c7.r3.j22,x1000.c4.r5.j6,x1000.c4.r7.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9673693,[],,,,,,,,,,,,,
1000.1000.00.0083,x1000.c7.r1.j18,x1000.c7.r3.j18,x1000.c4.r1.j9,x1000.c4.r3.j9,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2410275,[],,,,,,,,,,,,,
1000.1000.00.0084,x1000.c7.r1.j15,x1000.c7.r3.j15,x1000.c2.r5.j11,x1000.c2.r7.j11,1,none,none,none,none,local,3,3,R4K71A,1.64,1.6065072,[],,,,,,,,,,,,,
1000.1000.00.0085,x1000.c7.r1.j16,x1000.c7.r3.j16,x1000.c2.r1.j11,x1000.c2.r3.j11,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7823416,[],,,,,,,,,,,,,
1000.1000.00.0086,x1000.c7.r1.j13,x1000.c7.r3.j13,x1000.c0.r5.j11,x1000.c0.r7.j11,1,none,none,none,none,local,3,3,R4K73A,2.13,2.1214805,[],,,,,,,,,,,,,
1000.1000.00.0087,x1000.c7.r1.j14,x1000.c7.r3.j14,x1000.c0.r1.j11,x1000.c0.r3.j11,1,none,none,none,none,local,3,3,R4K74A,2.39,2.2975296,[],,,,,,,,,,,,,
1000.1000.00.0088,x1000.c5.r5.j15,x1000.c5.r7.j15,x1000.c6.r5.j6,x1000.c6.r7.j6,1,none,none,none,none,local,3,3,R4K70A,1.42,1.3069238,[],,,,,,,,,,,,,
1000.1000.00.0089,x1000.c5.r5.j20,x1000.c5.r7.j20,x1000.c6.r1.j4,x1000.c6.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,1.0562682,[],,,,,,,,,,,,,
1000.1000.00.0090,x1000.c5.r5.j24,x1000.c5.r7.j24,x1000.c4.r5.j2,x1000.c4.r7.j2,1,none,none,none,none,local,3,3,R4K68A,0.75,0.6713578,[],,,,,,,,,,,,,
1000.1000.00.0091,x1000.c5.r5.j22,x1000.c5.r7.j22,x1000.c4.r1.j6,x1000.c4.r3.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8308444,[],,,,,,,,,,,,,
1000.1000.00.0092,x1000.c5.r5.j18,x1000.c5.r7.j18,x1000.c2.r5.j9,x1000.c2.r7.j9,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2410275,[],,,,,,,,,,,,,
1000.1000.00.0093,x1000.c5.r5.j16,x1000.c5.r7.j16,x1000.c2.r1.j10,x1000.c2.r3.j10,1,none,none,none,none,local,3,3,R4K71A,1.64,1.4466449,[],,,,,,,,,,,,,
1000.1000.00.0094,x1000.c5.r5.j13,x1000.c5.r7.j13,x1000.c0.r5.j10,x1000.c0.r7.j10,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7857837,[],,,,,,,,,,,,,
1000.1000.00.0095,x1000.c5.r5.j14,x1000.c5.r7.j14,x1000.c0.r1.j10,x1000.c0.r3.j10,1,none,none,none,none,local,3,3,R4K73A,2.13,1.9618329,[],,,,,,,,,,,,,
1000.1000.00.0096,x1000.c5.r1.j13,x1000.c5.r3.j13,x1000.c6.r5.j8,x1000.c6.r7.j8,1,none,none,none,none,local,3,3,R4K71A,1.64,1.530817,[],,,,,,,,,,,,,
1000.1000.00.0097,x1000.c5.r1.j15,x1000.c5.r3.j15,x1000.c6.r1.j8,x1000.c6.r3.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.3299277,[],,,,,,,,,,,,,
1000.1000.00.0098,x1000.c5.r1.j20,x1000.c5.r3.j20,x1000.c4.r5.j4,x1000.c4.r7.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9197432,[],,,,,,,,,,,,,
1000.1000.00.0099,x1000.c5.r1.j24,x1000.c5.r3.j24,x1000.c4.r1.j2,x1000.c4.r3.j2,1,none,none,none,none,local,3,3,R4K68A,0.75,0.6713578,[],,,,,,,,,,,,,
1000.1000.00.0100,x1000.c5.r1.j22,x1000.c5.r3.j22,x1000.c2.r5.j6,x1000.c2.r7.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.9673693,[],,,,,,,,,,,,,
1000.1000.00.0101,x1000.c5.r1.j18,x1000.c5.r3.j18,x1000.c2.r1.j8,x1000.c2.r3.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2168841,[],,,,,,,,,,,,,
1000.1000.00.0102,x1000.c5.r1.j16,x1000.c5.r3.j16,x1000.c0.r5.j9,x1000.c0.r7.j9,1,none,none,none,none,local,3,3,R4K71A,1.64,1.5814524,[],,,,,,,,,,,,,
1000.1000.00.0103,x1000.c5.r1.j14,x1000.c5.r3.j14,x1000.c0.r1.j9,x1000.c0.r3.j9,1,none,none,none,none,local,3,3,R4K72A,1.91,1.7823155,[],,,,,,,,,,,,,
1000.1000.00.0104,x1000.c3.r5.j14,x1000.c3.r7.j14,x1000.c6.r5.j9,x1000.c6.r7.j9,1,none,none,none,none,local,3,3,R4K72A,1.91,1.8747367,[],,,,,,,,,,,,,
1000.1000.00.0105,x1000.c3.r5.j16,x1000.c3.r7.j16,x1000.c6.r1.j9,x1000.c6.r3.j9,1,none,none,none,none,local,3,3,R4K72A,1.91,1.6740354,[],,,,,,,,,,,,,
1000.1000.00.0106,x1000.c3.r5.j18,x1000.c3.r7.j18,x1000.c4.r5.j8,x1000.c4.r7.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.305783,[],,,,,,,,,,,,,
1000.1000.00.0107,x1000.c3.r5.j20,x1000.c3.r7.j20,x1000.c4.r1.j4,x1000.c4.r3.j4,1,none,none,none,none,local,3,3,R4K69A,1.15,1.0562682,[],,,,,,,,,,,,,
1000.1000.00.0108,x1000.c3.r5.j24,x1000.c3.r7.j24,x1000.c2.r5.j2,x1000.c2.r7.j2,1,none,none,none,none,local,3,3,R4K68A,0.75,0.6713578,[],,,,,,,,,,,,,
1000.1000.00.0109,x1000.c3.r5.j22,x1000.c3.r7.j22,x1000.c2.r1.j6,x1000.c2.r3.j6,1,none,none,none,none,local,3,3,R4K69A,1.15,0.8308444,[],,,,,,,,,,,,,
1000.1000.00.0110,x1000.c3.r5.j15,x1000.c3.r7.j15,x1000.c0.r5.j8,x1000.c0.r7.j8,1,none,none,none,none,local,3,3,R4K70A,1.42,1.2449495,[],,,,,,,,,,,,,
1000.1000.00.0111,x1000.c3.r5.j13,x1000.c3.r7.j13,x1000.c0.r1.j8,x1000.c0.r3.j8,1,none,none,none,none,local,3,3,R4K71A,1.64,1.445598,[],,,,,,,,,,,,,
1000.1000.00.0112,x1000.c3.r1.j14,x1000.c3.r3.j14,x1000.c6.r5.j10,x1000.c6.r7.j10,1,none,none,none,none,local,3,3,R4K73A,2.13,2.0505701,[],,,,,,,,,,,,,
1000.1000.00.0113,x1000.c3.r1.j13,x1000.c3.r3.j13,x1000.c6.r1.j10,x1000.c6.r3.j10,1,none,none,none,none,local,3,3,R4K72A,1.91,1.8712418,[],,,,,,,,,,,,,
1000.1000.00.0114,x1000.c3.r1.j16,x1000.c3.r3.j16,x1000.c4.r5.j10,x1000.c4.r7.j10,1,none,none,none,none,local,3,3,R4K71A,1.64,1.535544,[],,,,,,,,,,,,,
